 num     #instances         #bytes  class name (module)
11961:             2             48  sun.util.locale.provider.LocaleNameProviderImpl (java.base@11.0.9.1)
11962:             2             48  sun.util.locale.provider.NumberFormatProviderImpl (java.base@11.0.9.1)
11963:             3             48  sun.util.resources.LocaleData (java.base@11.0.9.1)
11964:             2             48  training.lang.LangManager$State
11965:             1             40  [Lcom.android.prefs.AndroidLocation$Global;
11966:             1             40  [Lcom.android.sdklib.devices.Storage$Unit;
11967:             1             40  [Lcom.android.tools.adtui.actions.ZoomType;
11968:             1             40  [Lcom.android.tools.idea.run.TargetSelectionMode;
11969:             1             40  [Lcom.android.tools.lint.detector.api.Severity;
11970:             1             40  [Lcom.fasterxml.jackson.annotation.JsonAutoDetect$Visibility;
11971:             1             40  [Lcom.fasterxml.jackson.annotation.Nulls;
11972:             1             40  [Lcom.fasterxml.jackson.core.JsonEncoding;
11973:             1             40  [Lcom.fasterxml.jackson.core.JsonParser$NumberType;
11974:             2             40  [Lcom.fasterxml.jackson.databind.deser.ValueInstantiators;
11975:             2             40  [Lcom.fasterxml.jackson.databind.ser.Serializers;
11976:             1             40  [Lcom.github.benmanes.caffeine.cache.RemovalCause;
11977:             1             40  [Lcom.google.common.cache.RemovalCause;
11978:             1             40  [Lcom.google.gson.FieldNamingPolicy;
11979:             1             40  [Lcom.ibm.icu.impl.ICUCurrencyDisplayInfoProvider$ICUCurrencyDisplayInfo$CurrencySink$EntrypointTable;
11980:             1             40  [Lcom.ibm.icu.text.ListFormatter$Style;
11981:             1             40  [Lcom.ibm.icu.text.MeasureFormat$FormatWidth;
11982:             1             40  [Lcom.ibm.icu.util.MeasureUnit;
11983:             1             40  [Lcom.intellij.application.options.editor.EditorSmartKeysConfigurableEP;
11984:             1             40  [Lcom.intellij.build.events.MessageEvent$Kind;
11985:             1             40  [Lcom.intellij.codeInsight.completion.JavaCompletionSorting$ExpectedTypeMatching;
11986:             1             40  [Lcom.intellij.codeInsight.daemon.ChangeLocalityDetector;
11987:             1             40  [Lcom.intellij.codeInsight.daemon.impl.IntentionActionFilter;
11988:             1             40  [Lcom.intellij.codeInsight.daemon.impl.quickfix.CreateClassKind;
11989:             1             40  [Lcom.intellij.codeInsight.daemon.quickFix.ExternalLibraryResolver;
11990:             1             40  [Lcom.intellij.codeInsight.editorActions.enter.EnterHandlerDelegate$Result;
11991:             1             40  [Lcom.intellij.codeInsight.highlighting.ReadWriteAccessDetector;
11992:             1             40  [Lcom.intellij.codeInsight.intention.impl.IntentionGroup;
11993:             1             40  [Lcom.intellij.codeInsight.lookup.LookupActionProvider;
11994:             1             40  [Lcom.intellij.codeInsight.lookup.impl.LookupUsageTracker$CompletionChar;
11995:             1             40  [Lcom.intellij.codeInsight.template.impl.TemplateOptionalProcessor;
11996:             1             40  [Lcom.intellij.codeInspection.bytecodeAnalysis.Direction;
11997:             1             40  [Lcom.intellij.codeInspection.dataFlow.DataFlowInspectionBase$ConstantResult;
11998:             1             40  [Lcom.intellij.codeInspection.dataFlow.DfaNullability;
11999:             1             40  [Lcom.intellij.codeInspection.dataFlow.RunnerResult;
12000:             1             40  [Lcom.intellij.completion.ml.common.PrefixMatchingType;
12001:             1             40  [Lcom.intellij.completion.ml.personalization.session.SessionFactorsUtils$SessionFactor$LookupElementBased;
12002:             1             40  [Lcom.intellij.debugger.engine.JavaBreakpointHandlerFactory;
12003:             1             40  [Lcom.intellij.debugger.impl.DebuggerSession$State;
12004:             1             40  [Lcom.intellij.diagnostic.VMOptions$MemoryKind;
12005:             1             40  [Lcom.intellij.dvcs.repo.Repository$State;
12006:             1             40  [Lcom.intellij.find.FindModel$SearchContext;
12007:             1             40  [Lcom.intellij.formatting.BlockAlignmentProcessor$Result;
12008:             1             40  [Lcom.intellij.grazie.grammar.strategy.GrammarCheckingStrategy$TextDomain;
12009:             1             40  [Lcom.intellij.ide.actions.QualifiedNameProvider;
12010:             1             40  [Lcom.intellij.ide.actions.ToolWindowViewModeAction$ViewMode;
12011:             1             40  [Lcom.intellij.ide.actions.runAnything.activity.RunAnythingProvider;
12012:             1             40  [Lcom.intellij.ide.fileTemplates.CreateFromTemplateHandler;
12013:             1             40  [Lcom.intellij.ide.navigationToolbar.NavBarModelExtension;
12014:             1             40  [Lcom.intellij.ide.plugins.IdeaPluginDescriptorImpl$OS;
12015:             1             40  [Lcom.intellij.ide.scratch.RootType;
12016:             1             40  [Lcom.intellij.ide.ui.OptionsSearchTopHitProvider$ProjectLevelProvider;
12017:             1             40  [Lcom.intellij.ide.util.projectWizard.importSources.ProjectStructureDetector;
12018:             1             40  [Lcom.intellij.lang.annotation.HighlightSeverity;
12019:             1             40  [Lcom.intellij.lang.java.parser.DeclarationParser$ListType;
12020:             1             40  [Lcom.intellij.openapi.application.ImportOldConfigsUsagesCollector$ImportOldConfigType;
12021:             1             40  [Lcom.intellij.openapi.components.ServiceDescriptor$PreloadMode;
12022:             1             40  [Lcom.intellij.openapi.editor.EditorKind;
12023:             1             40  [Lcom.intellij.openapi.editor.ScrollType;
12024:             1             40  [Lcom.intellij.openapi.editor.impl.DisplayedFoldingAnchor$Type;
12025:             1             40  [Lcom.intellij.openapi.keymap.impl.KeyState;
12026:             1             40  [Lcom.intellij.openapi.project.DumbServiceImpl$State;
12027:             1             40  [Lcom.intellij.openapi.projectRoots.SdkType;
12028:             1             40  [Lcom.intellij.openapi.roots.PersistentOrderRootType;
12029:             1             40  [Lcom.intellij.openapi.vcs.VcsConfiguration$StandardOption;
12030:             1             40  [Lcom.intellij.openapi.vcs.changes.InvokeAfterUpdateMode;
12031:             1             40  [Lcom.intellij.openapi.vcs.impl.VcsBackgroundableActions;
12032:             1             40  [Lcom.intellij.openapi.vcs.impl.VcsInitObject;
12033:             1             40  [Lcom.intellij.openapi.vfs.AsyncFileListener;
12034:             1             40  [Lcom.intellij.openapi.vfs.encoding.EncodingUtil$FailReason;
12035:             1             40  [Lcom.intellij.openapi.wm.impl.IdeMenuBar$State;
12036:             1             40  [Lcom.intellij.openapi.wm.impl.welcomeScreen.WelcomeScreenEventCollector$TabType;
12037:             1             40  [Lcom.intellij.pom.PomDeclarationSearcher;
12038:             1             40  [Lcom.intellij.psi.PsiReferenceList$Role;
12039:             2             40  [Lcom.intellij.psi.PsiStatement;
12040:             1             40  [Lcom.intellij.psi.codeStyle.LanguageCodeStyleSettingsProvider$SettingsType;
12041:             1             40  [Lcom.intellij.psi.codeStyle.VariableKind;
12042:             1             40  [Lcom.intellij.psi.codeStyle.autodetect.LineIndentInfo$LineType;
12043:             1             40  [Lcom.intellij.psi.compiled.ClassFileDecompilers$Decompiler;
12044:             1             40  [Lcom.intellij.psi.impl.source.PsiJavaCodeReferenceElementImpl$Kind;
12045:             1             40  [Lcom.intellij.psi.impl.source.codeStyle.PostFormatProcessor;
12046:             1             40  [Lcom.intellij.psi.impl.source.resolve.reference.impl.providers.TypeOrElementOrAttributeReference$ReferenceType;
12047:             1             40  [Lcom.intellij.psi.meta.MetaDataContributor;
12048:             1             40  [Lcom.intellij.psi.scope.ElementClassHint$DeclarationKind;
12049:             1             40  [Lcom.intellij.refactoring.copy.CopyHandlerDelegate;
12050:             1             40  [Lcom.intellij.refactoring.ui.TypeSelector$PsiTypeItem;
12051:             1             40  [Lcom.intellij.serviceContainer.ComponentManagerImpl$ContainerState;
12052:             1             40  [Lcom.intellij.task.ProjectTaskRunner;
12053:             1             40  [Lcom.intellij.testIntegration.TestFramework;
12054:             1             40  [Lcom.intellij.ui.CommonActionsPanel$Buttons;
12055:             1             40  [Lcom.intellij.ui.JBColor;
12056:             1             40  [Lcom.intellij.ui.mac.touchbar.BarType;
12057:             1             40  [Lcom.intellij.ui.paint.EffectPainter2D;
12058:             1             40  [Lcom.intellij.ui.paint.EffectPainter;
12059:             1             40  [Lcom.intellij.ui.popup.AbstractPopup$State;
12060:             1             40  [Lcom.intellij.ui.tree.AbstractTreeWalker$State;
12061:             1             40  [Lcom.intellij.util.ui.UIUtilities$LSBCacheEntry;
12062:             1             40  [Lcom.intellij.vcs.log.graph.api.EdgeFilter;
12063:             1             40  [Lcom.intellij.vcs.log.graph.api.elements.GraphEdgeType;
12064:             1             40  [Lcom.intellij.xdebugger.impl.frame.XDebugView$SessionEvent;
12065:             1             40  [Lcom.intellij.xml.XmlElementsGroup$Type;
12066:             1             40  [Lcom.jetbrains.jsonSchema.extension.JsonSchemaProviderFactory;
12067:             1             40  [Lcom.sun.xml.bind.v2.model.core.PropertyKind;
12068:             1             40  [Lde.plushnikov.intellij.plugin.extension.LombokHighlightErrorFilter$LombokHighlightFilter;
12069:             1             40  [Lde.plushnikov.intellij.plugin.inspection.modifiers.RedundantModifiersInfoType;
12070:             1             40  [Lde.plushnikov.intellij.plugin.processor.LombokPsiElementUsage;
12071:             1             40  [Lde.plushnikov.intellij.plugin.processor.clazz.log.AbstractLogProcessor$LoggerInitializerParameter;
12072:             1             40  [Ljava.lang.Thread$State; (java.base@11.0.9.1)
12073:             1             40  [Ljava.lang.invoke.StringConcatFactory$Strategy; (java.base@11.0.9.1)
12074:             1             40  [Ljava.lang.invoke.VarHandle$AccessType; (java.base@11.0.9.1)
12075:             1             40  [Ljava.nio.charset.Charset; (java.base@11.0.9.1)
12076:             1             40  [Ljava.time.format.SignStyle; (java.base@11.0.9.1)
12077:             1             40  [Ljava.time.format.TextStyle; (java.base@11.0.9.1)
12078:             1             40  [Ljava.util.stream.StreamOpFlag; (java.base@11.0.9.1)
12079:             1             40  [Ljavax.net.ssl.SSLEngineResult$HandshakeStatus; (java.base@11.0.9.1)
12080:             1             40  [Ljavax.swing.AbstractAction; (java.desktop@11.0.9.1)
12081:             1             40  [Ljavax.swing.plaf.FontUIResource; (java.desktop@11.0.9.1)
12082:             1             40  [Lkotlin.reflect.jvm.internal.impl.descriptors.ClassKind;
12083:             1             40  [Lkotlin.reflect.jvm.internal.impl.descriptors.ClassKind;
12084:             1             40  [Lkotlin.reflect.jvm.internal.impl.load.kotlin.header.KotlinClassHeader$Kind;
12085:             1             40  [Lkotlin.reflect.jvm.internal.impl.load.kotlin.header.KotlinClassHeader$Kind;
12086:             1             40  [Lkotlin.script.experimental.api.ScriptDiagnostic$Severity;
12087:             1             40  [Lkotlinx.coroutines.scheduling.CoroutineScheduler$WorkerState;
12088:             1             40  [Lorg.apache.batik.css.engine.value.Value;
